"iteration","remain_species","taxon","abun"
60,545,"Rodent ectoparasite",7
60,546,"Rodent ectoparasite",12
61,95,"Crop",815.862068965517
61,99,"Crop",460.379310344828
61,98,"Crop",92.9655172413793
61,97,"Crop",80.3793103448276
61,358,"Aphid",150786521.034483
61,94,"Crop",23.9838362068965
61,96,"Crop",31.9784482758621
61,338,"Aphid",2486
61,508,"Seed-feeding rodent",2321.60344827586
61,477,"Seed-feeding insect",1105
61,487,"Seed-feeding insect",552
61,489,"Seed-feeding insect",552
61,490,"Seed-feeding insect",552
61,479,"Seed-feeding insect",552
61,480,"Seed-feeding insect",552
61,488,"Seed-feeding insect",552
61,350,"Aphid",78775
61,491,"Seed-feeding insect",292
61,478,"Seed-feeding insect",65740
61,295,"Flower-visiting",2384.86206896552
61,112,"Flower-visiting",28049.0172413793
61,126,"Flower-visiting",8158.1724137931
61,351,"Aphid",1827865.29310345
61,376,"Secondary aphid parasitoid",627047.948275862
61,377,"Secondary aphid parasitoid",948568.482758621
61,368,"Primary aphid parasitoid",217346.948275862
61,367,"Primary aphid parasitoid",73160.8103448276
61,378,"Secondary aphid parasitoid",179535.931034483
61,374,"Primary aphid parasitoid",382575.206896552
61,369,"Primary aphid parasitoid",286388.724137931
61,365,"Primary aphid parasitoid",506873.827586207
61,381,"Secondary aphid parasitoid",1182637.70689655
61,380,"Secondary aphid parasitoid",113568.931034483
61,370,"Primary aphid parasitoid",306023.620689655
61,470,"Leaf-miner parasitoid",851729.439655172
61,445,"Leaf-miner parasitoid",2352168.01724138
61,412,"Leaf-miner parasitoid",44968.5689655172
61,429,"Leaf-miner parasitoid",12793.8125
61,457,"Leaf-miner parasitoid",87527.625
61,438,"Leaf-miner parasitoid",450280.034482759
61,469,"Leaf-miner parasitoid",145943.189655172
61,422,"Leaf-miner parasitoid",135850.327586207
61,196,"Flower-visiting",5032.12068965517
61,514,"Butterfly",449.758620689655
61,516,"Butterfly",375.23275862069
61,523,"Butterfly",269.034482758621
61,495,"Seed-feeding bird",51.2521551724138
61,496,"Seed-feeding bird",415.974137931035
61,497,"Seed-feeding bird",47.7101293103448
61,498,"Seed-feeding bird",1263.22413793103
61,499,"Seed-feeding bird",135.948275862069
61,500,"Seed-feeding bird",390.784482758621
61,501,"Seed-feeding bird",656.793103448276
61,502,"Seed-feeding bird",153.76724137931
61,503,"Seed-feeding bird",153.801724137931
61,504,"Seed-feeding bird",168.284482758621
61,505,"Seed-feeding bird",60
61,372,"Primary aphid parasitoid",25794.3793103448
61,544,"Rodent ectoparasite",100
61,366,"Primary aphid parasitoid",552
61,382,"Secondary aphid parasitoid",552
61,527,"Insect seed-feeder parasitoid",1105
61,528,"Insect seed-feeder parasitoid",1105
61,529,"Insect seed-feeder parasitoid",552
61,532,"Insect seed-feeder parasitoid",552
61,533,"Insect seed-feeder parasitoid",552
61,535,"Insect seed-feeder parasitoid",1105
61,540,"Insect seed-feeder parasitoid",53523.0517241379
61,541,"Insect seed-feeder parasitoid",2209
61,537,"Insect seed-feeder parasitoid",1167
61,547,"Rodent ectoparasite",33
61,379,"Secondary aphid parasitoid",73
61,545,"Rodent ectoparasite",75
61,534,"Insect seed-feeder parasitoid",411664.051724138
61,542,"Insect seed-feeder parasitoid",92458
61,543,"Insect seed-feeder parasitoid",76075
62,95,"Crop",815.862068965517
62,99,"Crop",460.379310344828
62,98,"Crop",92.9655172413793
62,97,"Crop",80.3793103448276
62,358,"Aphid",131105040.034483
62,94,"Crop",23.9838362068965
62,96,"Crop",31.9784482758621
62,479,"Seed-feeding insect",552
62,480,"Seed-feeding insect",552
62,488,"Seed-feeding insect",552
62,356,"Aphid",547
62,508,"Seed-feeding rodent",1856.60344827586
62,492,"Seed-feeding insect",41088
62,295,"Flower-visiting",2384.86206896552
62,112,"Flower-visiting",26859.0172413793
62,126,"Flower-visiting",5500.1724137931
62,351,"Aphid",1866470.29310345
62,376,"Secondary aphid parasitoid",627047.948275862
62,377,"Secondary aphid parasitoid",948568.482758621
62,368,"Primary aphid parasitoid",217346.948275862
62,367,"Primary aphid parasitoid",73160.8103448276
62,378,"Secondary aphid parasitoid",179535.931034483
62,374,"Primary aphid parasitoid",382575.206896552
62,369,"Primary aphid parasitoid",286388.724137931
62,365,"Primary aphid parasitoid",506873.827586207
62,381,"Secondary aphid parasitoid",1182637.70689655
62,380,"Secondary aphid parasitoid",112739.931034483
62,370,"Primary aphid parasitoid",306023.620689655
62,470,"Leaf-miner parasitoid",793431.439655172
62,445,"Leaf-miner parasitoid",2291757.01724138
62,412,"Leaf-miner parasitoid",44968.5689655172
62,429,"Leaf-miner parasitoid",10664.8125
62,457,"Leaf-miner parasitoid",142895.625
62,438,"Leaf-miner parasitoid",429823.034482759
62,469,"Leaf-miner parasitoid",143985.189655172
62,422,"Leaf-miner parasitoid",128361.327586207
62,196,"Flower-visiting",5032.12068965517
62,514,"Butterfly",457.758620689655
62,516,"Butterfly",308.23275862069
62,523,"Butterfly",244.034482758621
62,495,"Seed-feeding bird",51.2521551724138
62,496,"Seed-feeding bird",415.974137931035
62,497,"Seed-feeding bird",47.7101293103448
62,498,"Seed-feeding bird",1263.22413793103
62,499,"Seed-feeding bird",135.948275862069
62,500,"Seed-feeding bird",390.784482758621
62,501,"Seed-feeding bird",656.793103448276
62,502,"Seed-feeding bird",153.76724137931
62,503,"Seed-feeding bird",153.801724137931
62,504,"Seed-feeding bird",168.284482758621
62,505,"Seed-feeding bird",60
62,366,"Primary aphid parasitoid",552
62,382,"Secondary aphid parasitoid",552
62,528,"Insect seed-feeder parasitoid",1105
62,529,"Insect seed-feeder parasitoid",552
62,532,"Insect seed-feeder parasitoid",552
62,533,"Insect seed-feeder parasitoid",552
62,379,"Secondary aphid parasitoid",73
62,549,"Rodent ectoparasite",3
62,536,"Insect seed-feeder parasitoid",24653
63,95,"Crop",815.862068965517
63,99,"Crop",460.379310344828
63,98,"Crop",92.9655172413793
63,97,"Crop",80.3793103448276
63,358,"Aphid",131350107.034483
63,94,"Crop",23.9838362068965
63,96,"Crop",31.9784482758621
63,508,"Seed-feeding rodent",2338.60344827586
63,477,"Seed-feeding insect",1105
63,487,"Seed-feeding insect",552
63,489,"Seed-feeding insect",552
63,490,"Seed-feeding insect",552
63,479,"Seed-feeding insect",552
63,480,"Seed-feeding insect",552
63,488,"Seed-feeding insect",552
63,295,"Flower-visiting",2384.86206896552
63,112,"Flower-visiting",28061.0172413793
63,126,"Flower-visiting",8158.1724137931
63,351,"Aphid",1875713.29310345
63,376,"Secondary aphid parasitoid",627047.948275862
63,377,"Secondary aphid parasitoid",948568.482758621
63,368,"Primary aphid parasitoid",217346.948275862
63,367,"Primary aphid parasitoid",73160.8103448276
63,378,"Secondary aphid parasitoid",179535.931034483
63,374,"Primary aphid parasitoid",382575.206896552
63,369,"Primary aphid parasitoid",286388.724137931
63,365,"Primary aphid parasitoid",506873.827586207
63,381,"Secondary aphid parasitoid",1182637.70689655
63,380,"Secondary aphid parasitoid",112739.931034483
63,370,"Primary aphid parasitoid",306023.620689655
63,470,"Leaf-miner parasitoid",882493.439655172
63,445,"Leaf-miner parasitoid",2352168.01724138
63,412,"Leaf-miner parasitoid",44968.5689655172
63,429,"Leaf-miner parasitoid",12793.8125
63,457,"Leaf-miner parasitoid",144380.625
63,438,"Leaf-miner parasitoid",450280.034482759
63,469,"Leaf-miner parasitoid",148429.189655172
63,422,"Leaf-miner parasitoid",129687.327586207
63,196,"Flower-visiting",5032.12068965517
63,514,"Butterfly",472.758620689655
63,516,"Butterfly",358.23275862069
63,523,"Butterfly",244.034482758621
63,495,"Seed-feeding bird",57.2521551724138
63,496,"Seed-feeding bird",415.974137931035
63,497,"Seed-feeding bird",47.7101293103448
63,498,"Seed-feeding bird",1263.22413793103
63,499,"Seed-feeding bird",135.948275862069
63,500,"Seed-feeding bird",390.784482758621
63,501,"Seed-feeding bird",668.793103448276
63,502,"Seed-feeding bird",153.76724137931
63,503,"Seed-feeding bird",153.801724137931
63,504,"Seed-feeding bird",168.284482758621
63,505,"Seed-feeding bird",60
63,544,"Rodent ectoparasite",97
63,366,"Primary aphid parasitoid",552
63,382,"Secondary aphid parasitoid",552
63,527,"Insect seed-feeder parasitoid",1105
63,528,"Insect seed-feeder parasitoid",1105
63,529,"Insect seed-feeder parasitoid",552
63,532,"Insect seed-feeder parasitoid",552
63,533,"Insect seed-feeder parasitoid",552
63,535,"Insect seed-feeder parasitoid",1105
63,540,"Insect seed-feeder parasitoid",53523.0517241379
63,541,"Insect seed-feeder parasitoid",2209
63,546,"Rodent ectoparasite",34
63,547,"Rodent ectoparasite",27
63,379,"Secondary aphid parasitoid",73
63,545,"Rodent ectoparasite",75
63,548,"Rodent ectoparasite",18
64,95,"Crop",815.862068965517
64,99,"Crop",460.379310344828
64,98,"Crop",92.9655172413793
64,97,"Crop",80.3793103448276
64,358,"Aphid",151609594.034483
64,94,"Crop",23.9838362068965
64,96,"Crop",31.9784482758621
64,477,"Seed-feeding insect",1105
64,487,"Seed-feeding insect",552
64,489,"Seed-feeding insect",552
64,490,"Seed-feeding insect",552
64,479,"Seed-feeding insect",552
64,480,"Seed-feeding insect",552
64,488,"Seed-feeding insect",552
64,356,"Aphid",547
64,508,"Seed-feeding rodent",2166.60344827586
64,478,"Seed-feeding insect",65740
64,295,"Flower-visiting",2384.86206896552
64,112,"Flower-visiting",28234.0172413793
64,126,"Flower-visiting",8158.1724137931
64,351,"Aphid",1871993.29310345
64,376,"Secondary aphid parasitoid",627047.948275862
64,377,"Secondary aphid parasitoid",948568.482758621
64,368,"Primary aphid parasitoid",217346.948275862
64,367,"Primary aphid parasitoid",73160.8103448276
64,378,"Secondary aphid parasitoid",179535.931034483
64,374,"Primary aphid parasitoid",382575.206896552
64,369,"Primary aphid parasitoid",286388.724137931
64,365,"Primary aphid parasitoid",506873.827586207
64,381,"Secondary aphid parasitoid",1182637.70689655
64,380,"Secondary aphid parasitoid",112739.931034483
64,370,"Primary aphid parasitoid",306023.620689655
64,470,"Leaf-miner parasitoid",848596.439655172
64,445,"Leaf-miner parasitoid",2360723.01724138
64,412,"Leaf-miner parasitoid",49668.5689655172
64,429,"Leaf-miner parasitoid",10664.8125
64,457,"Leaf-miner parasitoid",159984.625
64,438,"Leaf-miner parasitoid",475508.034482759
64,469,"Leaf-miner parasitoid",148429.189655172
64,422,"Leaf-miner parasitoid",138161.327586207
64,196,"Flower-visiting",5032.12068965517
64,514,"Butterfly",422.758620689655
64,516,"Butterfly",360.23275862069
64,523,"Butterfly",269.034482758621
64,495,"Seed-feeding bird",57.2521551724138
64,496,"Seed-feeding bird",415.974137931035
64,497,"Seed-feeding bird",47.7101293103448
64,498,"Seed-feeding bird",1263.22413793103
64,499,"Seed-feeding bird",135.948275862069
64,500,"Seed-feeding bird",390.784482758621
64,501,"Seed-feeding bird",668.793103448276
64,502,"Seed-feeding bird",153.76724137931
64,503,"Seed-feeding bird",153.801724137931
64,504,"Seed-feeding bird",168.284482758621
64,505,"Seed-feeding bird",60
64,366,"Primary aphid parasitoid",552
64,382,"Secondary aphid parasitoid",552
64,527,"Insect seed-feeder parasitoid",1105
64,528,"Insect seed-feeder parasitoid",1105
64,529,"Insect seed-feeder parasitoid",552
64,532,"Insect seed-feeder parasitoid",552
64,533,"Insect seed-feeder parasitoid",552
64,535,"Insect seed-feeder parasitoid",1105
64,540,"Insect seed-feeder parasitoid",53523.0517241379
64,541,"Insect seed-feeder parasitoid",2209
64,545,"Rodent ectoparasite",158
64,546,"Rodent ectoparasite",28
64,550,"Rodent ectoparasite",13
64,379,"Secondary aphid parasitoid",73
64,548,"Rodent ectoparasite",41
64,549,"Rodent ectoparasite",3
64,534,"Insect seed-feeder parasitoid",411664.051724138
64,542,"Insect seed-feeder parasitoid",92458
64,543,"Insect seed-feeder parasitoid",76075
65,95,"Crop",815.862068965517
65,99,"Crop",460.379310344828
65,98,"Crop",92.9655172413793
65,97,"Crop",80.3793103448276
65,358,"Aphid",131744042.034483
65,94,"Crop",23.9838362068965
65,96,"Crop",31.9784482758621
65,338,"Aphid",2486
65,477,"Seed-feeding insect",1105
65,487,"Seed-feeding insect",552
65,489,"Seed-feeding insect",552
65,490,"Seed-feeding insect",552
65,356,"Aphid",547
65,508,"Seed-feeding rodent",2149.60344827586
65,360,"Aphid",60494
65,295,"Flower-visiting",2384.86206896552
65,112,"Flower-visiting",26557.0172413793
65,126,"Flower-visiting",5500.1724137931
65,351,"Aphid",1871993.29310345
65,376,"Secondary aphid parasitoid",627047.948275862
65,377,"Secondary aphid parasitoid",948568.482758621
65,368,"Primary aphid parasitoid",217346.948275862
65,367,"Primary aphid parasitoid",73160.8103448276
65,378,"Secondary aphid parasitoid",179535.931034483
65,374,"Primary aphid parasitoid",382575.206896552
65,369,"Primary aphid parasitoid",286388.724137931
65,365,"Primary aphid parasitoid",506873.827586207
65,381,"Secondary aphid parasitoid",1182637.70689655
65,380,"Secondary aphid parasitoid",113568.931034483
65,370,"Primary aphid parasitoid",306023.620689655
65,470,"Leaf-miner parasitoid",931194.439655172
65,445,"Leaf-miner parasitoid",2352168.01724138
65,412,"Leaf-miner parasitoid",49595.5689655172
65,429,"Leaf-miner parasitoid",12793.8125
65,457,"Leaf-miner parasitoid",158120.625
65,438,"Leaf-miner parasitoid",366112.034482759
65,469,"Leaf-miner parasitoid",148429.189655172
65,422,"Leaf-miner parasitoid",132220.327586207
65,196,"Flower-visiting",5032.12068965517
65,514,"Butterfly",469.758620689655
65,516,"Butterfly",360.23275862069
65,523,"Butterfly",269.034482758621
65,495,"Seed-feeding bird",51.2521551724138
65,496,"Seed-feeding bird",415.974137931035
65,497,"Seed-feeding bird",47.7101293103448
65,498,"Seed-feeding bird",1263.22413793103
65,499,"Seed-feeding bird",135.948275862069
65,500,"Seed-feeding bird",390.784482758621
65,501,"Seed-feeding bird",668.793103448276
65,502,"Seed-feeding bird",144.76724137931
65,503,"Seed-feeding bird",153.801724137931
65,504,"Seed-feeding bird",168.284482758621
65,505,"Seed-feeding bird",60
65,372,"Primary aphid parasitoid",25794.3793103448
65,366,"Primary aphid parasitoid",552
65,382,"Secondary aphid parasitoid",552
65,527,"Insect seed-feeder parasitoid",1105
65,540,"Insect seed-feeder parasitoid",53523.0517241379
65,541,"Insect seed-feeder parasitoid",2209
65,547,"Rodent ectoparasite",27
65,379,"Secondary aphid parasitoid",73
65,548,"Rodent ectoparasite",41
65,549,"Rodent ectoparasite",3
66,95,"Crop",815.862068965517
66,99,"Crop",460.379310344828
66,98,"Crop",92.9655172413793
66,97,"Crop",80.3793103448276
66,358,"Aphid",150934286.034483
66,94,"Crop",23.9838362068965
66,96,"Crop",31.9784482758621
66,477,"Seed-feeding insect",1105
66,487,"Seed-feeding insect",552
66,489,"Seed-feeding insect",552
66,490,"Seed-feeding insect",552
66,479,"Seed-feeding insect",552
66,480,"Seed-feeding insect",552
66,488,"Seed-feeding insect",552
66,493,"Seed-feeding insect",6627
66,494,"Seed-feeding insect",53572
66,508,"Seed-feeding rodent",2149.60344827586
66,478,"Seed-feeding insect",65740
66,492,"Seed-feeding insect",41088
66,295,"Flower-visiting",2384.86206896552
66,112,"Flower-visiting",26547.0172413793
66,126,"Flower-visiting",5500.1724137931
66,351,"Aphid",1829668.29310345
66,376,"Secondary aphid parasitoid",627047.948275862
66,377,"Secondary aphid parasitoid",948568.482758621
66,368,"Primary aphid parasitoid",217346.948275862
66,367,"Primary aphid parasitoid",73160.8103448276
66,378,"Secondary aphid parasitoid",179535.931034483
66,374,"Primary aphid parasitoid",382575.206896552
66,369,"Primary aphid parasitoid",286388.724137931
66,365,"Primary aphid parasitoid",506873.827586207
66,381,"Secondary aphid parasitoid",1182637.70689655
66,380,"Secondary aphid parasitoid",113568.931034483
66,370,"Primary aphid parasitoid",306023.620689655
66,470,"Leaf-miner parasitoid",873552.439655172
66,445,"Leaf-miner parasitoid",2343882.01724138
66,412,"Leaf-miner parasitoid",44968.5689655172
66,429,"Leaf-miner parasitoid",10664.8125
66,457,"Leaf-miner parasitoid",103752.625
66,438,"Leaf-miner parasitoid",433137.034482759
66,469,"Leaf-miner parasitoid",145642.189655172
66,422,"Leaf-miner parasitoid",134524.327586207
66,196,"Flower-visiting",5032.12068965517
66,514,"Butterfly",457.758620689655
66,516,"Butterfly",334.23275862069
66,523,"Butterfly",269.034482758621
66,495,"Seed-feeding bird",51.2521551724138
66,496,"Seed-feeding bird",415.974137931035
66,497,"Seed-feeding bird",47.7101293103448
66,498,"Seed-feeding bird",1263.22413793103
66,499,"Seed-feeding bird",135.948275862069
66,500,"Seed-feeding bird",390.784482758621
66,501,"Seed-feeding bird",668.793103448276
66,502,"Seed-feeding bird",153.76724137931
66,503,"Seed-feeding bird",153.801724137931
66,504,"Seed-feeding bird",168.284482758621
66,505,"Seed-feeding bird",60
66,366,"Primary aphid parasitoid",552
66,382,"Secondary aphid parasitoid",552
66,527,"Insect seed-feeder parasitoid",1105
66,528,"Insect seed-feeder parasitoid",1105
66,529,"Insect seed-feeder parasitoid",552
66,531,"Insect seed-feeder parasitoid",3314
66,532,"Insect seed-feeder parasitoid",552
66,533,"Insect seed-feeder parasitoid",552
66,535,"Insect seed-feeder parasitoid",1105
66,538,"Insect seed-feeder parasitoid",1105
66,540,"Insect seed-feeder parasitoid",53523.0517241379
66,541,"Insect seed-feeder parasitoid",2209
66,546,"Rodent ectoparasite",28
66,379,"Secondary aphid parasitoid",73
66,548,"Rodent ectoparasite",52
66,534,"Insect seed-feeder parasitoid",411664.051724138
66,536,"Insect seed-feeder parasitoid",24653
66,542,"Insect seed-feeder parasitoid",92458
66,543,"Insect seed-feeder parasitoid",76075
67,95,"Crop",815.862068965517
67,99,"Crop",460.379310344828
67,98,"Crop",92.9655172413793
67,97,"Crop",80.3793103448276
67,358,"Aphid",131314104.034483
67,94,"Crop",23.9838362068965
67,96,"Crop",31.9784482758621
67,508,"Seed-feeding rodent",2338.60344827586
67,479,"Seed-feeding insect",552
67,480,"Seed-feeding insect",552
67,488,"Seed-feeding insect",552
67,493,"Seed-feeding insect",8669
67,356,"Aphid",547
67,350,"Aphid",78775
67,491,"Seed-feeding insect",292
67,492,"Seed-feeding insect",2057
67,478,"Seed-feeding insect",65740
67,295,"Flower-visiting",2523.86206896552
67,112,"Flower-visiting",27044.0172413793
67,126,"Flower-visiting",5525.1724137931
67,351,"Aphid",1829668.29310345
67,376,"Secondary aphid parasitoid",627047.948275862
67,377,"Secondary aphid parasitoid",948568.482758621
67,368,"Primary aphid parasitoid",217346.948275862
67,367,"Primary aphid parasitoid",73160.8103448276
67,378,"Secondary aphid parasitoid",179535.931034483
67,374,"Primary aphid parasitoid",382575.206896552
67,369,"Primary aphid parasitoid",286388.724137931
67,365,"Primary aphid parasitoid",506873.827586207
67,381,"Secondary aphid parasitoid",1182637.70689655
67,380,"Secondary aphid parasitoid",112739.931034483
67,370,"Primary aphid parasitoid",306023.620689655
67,470,"Leaf-miner parasitoid",257406.439655172
67,445,"Leaf-miner parasitoid",1847574.01724138
67,412,"Leaf-miner parasitoid",44968.5689655172
67,429,"Leaf-miner parasitoid",10664.8125
67,457,"Leaf-miner parasitoid",39868.625
67,438,"Leaf-miner parasitoid",366671.034482759
67,469,"Leaf-miner parasitoid",152227.189655172
67,422,"Leaf-miner parasitoid",132772.327586207
67,196,"Flower-visiting",5032.12068965517
67,514,"Butterfly",434.758620689655
67,516,"Butterfly",325.23275862069
67,523,"Butterfly",269.034482758621
67,495,"Seed-feeding bird",57.2521551724138
67,496,"Seed-feeding bird",415.974137931035
67,497,"Seed-feeding bird",47.7101293103448
67,498,"Seed-feeding bird",1263.22413793103
67,499,"Seed-feeding bird",135.948275862069
67,500,"Seed-feeding bird",390.784482758621
67,501,"Seed-feeding bird",668.793103448276
67,502,"Seed-feeding bird",153.76724137931
67,503,"Seed-feeding bird",153.801724137931
67,504,"Seed-feeding bird",168.284482758621
67,505,"Seed-feeding bird",60
67,544,"Rodent ectoparasite",106
67,366,"Primary aphid parasitoid",552
67,382,"Secondary aphid parasitoid",552
67,528,"Insect seed-feeder parasitoid",1105
67,529,"Insect seed-feeder parasitoid",552
67,531,"Insect seed-feeder parasitoid",3314
67,532,"Insect seed-feeder parasitoid",552
67,533,"Insect seed-feeder parasitoid",552
67,538,"Insect seed-feeder parasitoid",1105
67,537,"Insect seed-feeder parasitoid",1167
67,547,"Rodent ectoparasite",39
67,379,"Secondary aphid parasitoid",73
67,546,"Rodent ectoparasite",12
67,530,"Insect seed-feeder parasitoid",2057
67,545,"Rodent ectoparasite",3
67,549,"Rodent ectoparasite",3
67,534,"Insect seed-feeder parasitoid",411664.051724138
67,540,"Insect seed-feeder parasitoid",53523.0517241379
67,542,"Insect seed-feeder parasitoid",92458
67,543,"Insect seed-feeder parasitoid",76075
68,95,"Crop",815.862068965517
68,99,"Crop",460.379310344828
68,98,"Crop",92.9655172413793
68,97,"Crop",80.3793103448276
68,358,"Aphid",131744042.034483
68,94,"Crop",23.9838362068965
68,96,"Crop",31.9784482758621
68,508,"Seed-feeding rodent",2304.60344827586
68,479,"Seed-feeding insect",552
68,480,"Seed-feeding insect",552
68,488,"Seed-feeding insect",552
68,356,"Aphid",547
68,350,"Aphid",78775
68,478,"Seed-feeding insect",65740
68,364,"Aphid",322636
68,295,"Flower-visiting",1809.86206896552
68,112,"Flower-visiting",26899.0172413793
68,126,"Flower-visiting",8133.1724137931
68,351,"Aphid",1871993.29310345
68,376,"Secondary aphid parasitoid",627047.948275862
68,377,"Secondary aphid parasitoid",948568.482758621
68,368,"Primary aphid parasitoid",217346.948275862
68,367,"Primary aphid parasitoid",73160.8103448276
68,378,"Secondary aphid parasitoid",179535.931034483
68,374,"Primary aphid parasitoid",382575.206896552
68,369,"Primary aphid parasitoid",286388.724137931
68,365,"Primary aphid parasitoid",506873.827586207
68,381,"Secondary aphid parasitoid",1182637.70689655
68,380,"Secondary aphid parasitoid",113568.931034483
68,370,"Primary aphid parasitoid",306023.620689655
68,470,"Leaf-miner parasitoid",926223.439655172
68,445,"Leaf-miner parasitoid",2332556.01724138
68,412,"Leaf-miner parasitoid",49595.5689655172
68,429,"Leaf-miner parasitoid",10664.8125
68,457,"Leaf-miner parasitoid",93407.625
68,438,"Leaf-miner parasitoid",478076.034482759
68,469,"Leaf-miner parasitoid",144813.189655172
68,422,"Leaf-miner parasitoid",131998.327586207
68,196,"Flower-visiting",5032.12068965517
68,514,"Butterfly",469.758620689655
68,516,"Butterfly",316.23275862069
68,523,"Butterfly",269.034482758621
68,495,"Seed-feeding bird",51.2521551724138
68,496,"Seed-feeding bird",415.974137931035
68,497,"Seed-feeding bird",47.7101293103448
68,498,"Seed-feeding bird",1263.22413793103
68,499,"Seed-feeding bird",135.948275862069
68,500,"Seed-feeding bird",390.784482758621
68,501,"Seed-feeding bird",668.793103448276
68,502,"Seed-feeding bird",153.76724137931
68,503,"Seed-feeding bird",153.801724137931
68,504,"Seed-feeding bird",168.284482758621
68,505,"Seed-feeding bird",60
68,544,"Rodent ectoparasite",244
68,366,"Primary aphid parasitoid",552
68,382,"Secondary aphid parasitoid",552
68,528,"Insect seed-feeder parasitoid",1105
68,529,"Insect seed-feeder parasitoid",552
68,532,"Insect seed-feeder parasitoid",552
68,533,"Insect seed-feeder parasitoid",552
68,535,"Insect seed-feeder parasitoid",1105
68,546,"Rodent ectoparasite",28
68,379,"Secondary aphid parasitoid",73
68,545,"Rodent ectoparasite",75
68,548,"Rodent ectoparasite",14
68,534,"Insect seed-feeder parasitoid",411664.051724138
68,540,"Insect seed-feeder parasitoid",53523.0517241379
68,542,"Insect seed-feeder parasitoid",92458
68,543,"Insect seed-feeder parasitoid",76075
69,95,"Crop",815.862068965517
69,99,"Crop",460.379310344828
69,98,"Crop",92.9655172413793
69,97,"Crop",80.3793103448276
69,358,"Aphid",131158766.034483
69,94,"Crop",23.9838362068965
69,96,"Crop",31.9784482758621
69,352,"Aphid",142479
69,508,"Seed-feeding rodent",2321.60344827586
69,477,"Seed-feeding insect",1105
69,487,"Seed-feeding insect",552
69,489,"Seed-feeding insect",552
69,490,"Seed-feeding insect",552
69,479,"Seed-feeding insect",552
69,480,"Seed-feeding insect",552
69,488,"Seed-feeding insect",552
69,493,"Seed-feeding insect",8669
69,491,"Seed-feeding insect",292
69,347,"Aphid",145
69,492,"Seed-feeding insect",41088
69,364,"Aphid",322636
69,295,"Flower-visiting",2384.86206896552
69,112,"Flower-visiting",28049.0172413793
69,126,"Flower-visiting",8158.1724137931
69,351,"Aphid",1866470.29310345
69,376,"Secondary aphid parasitoid",627047.948275862
69,377,"Secondary aphid parasitoid",948568.482758621
69,368,"Primary aphid parasitoid",217346.948275862
69,367,"Primary aphid parasitoid",73160.8103448276
69,378,"Secondary aphid parasitoid",179535.931034483
69,374,"Primary aphid parasitoid",382575.206896552
69,369,"Primary aphid parasitoid",286388.724137931
69,365,"Primary aphid parasitoid",506873.827586207
69,381,"Secondary aphid parasitoid",1182637.70689655
69,380,"Secondary aphid parasitoid",113568.931034483
69,370,"Primary aphid parasitoid",306023.620689655
69,470,"Leaf-miner parasitoid",257406.439655172
69,445,"Leaf-miner parasitoid",2352168.01724138
69,412,"Leaf-miner parasitoid",44968.5689655172
69,429,"Leaf-miner parasitoid",10664.8125
69,457,"Leaf-miner parasitoid",140410.625
69,438,"Leaf-miner parasitoid",338316.034482759
69,469,"Leaf-miner parasitoid",143985.189655172
69,422,"Leaf-miner parasitoid",128361.327586207
69,196,"Flower-visiting",5032.12068965517
69,514,"Butterfly",422.758620689655
69,516,"Butterfly",323.23275862069
69,523,"Butterfly",244.034482758621
69,495,"Seed-feeding bird",39.2521551724138
69,496,"Seed-feeding bird",415.974137931035
69,497,"Seed-feeding bird",47.7101293103448
69,498,"Seed-feeding bird",1263.22413793103
69,499,"Seed-feeding bird",135.948275862069
69,500,"Seed-feeding bird",390.784482758621
69,501,"Seed-feeding bird",668.793103448276
69,502,"Seed-feeding bird",153.76724137931
69,503,"Seed-feeding bird",153.801724137931
69,504,"Seed-feeding bird",168.284482758621
69,505,"Seed-feeding bird",60
69,375,"Primary aphid parasitoid",1657
69,544,"Rodent ectoparasite",103
69,366,"Primary aphid parasitoid",552
69,382,"Secondary aphid parasitoid",552
69,527,"Insect seed-feeder parasitoid",1105
69,528,"Insect seed-feeder parasitoid",1105
69,529,"Insect seed-feeder parasitoid",552
69,531,"Insect seed-feeder parasitoid",3314
69,532,"Insect seed-feeder parasitoid",552
69,533,"Insect seed-feeder parasitoid",552
69,535,"Insect seed-feeder parasitoid",1105
69,538,"Insect seed-feeder parasitoid",1105
69,540,"Insect seed-feeder parasitoid",53523.0517241379
69,541,"Insect seed-feeder parasitoid",2209
69,537,"Insect seed-feeder parasitoid",1167
69,545,"Rodent ectoparasite",85
69,379,"Secondary aphid parasitoid",73
69,548,"Rodent ectoparasite",14
69,536,"Insect seed-feeder parasitoid",24653
70,95,"Crop",815.862068965517
70,99,"Crop",460.379310344828
70,98,"Crop",92.9655172413793
70,97,"Crop",80.3793103448276
70,358,"Aphid",131556960.034483
70,94,"Crop",23.9838362068965
70,96,"Crop",31.9784482758621
70,508,"Seed-feeding rodent",2028.60344827586
70,477,"Seed-feeding insect",1105
70,487,"Seed-feeding insect",552
70,489,"Seed-feeding insect",552
70,490,"Seed-feeding insect",552
70,350,"Aphid",78775
70,347,"Aphid",145
70,478,"Seed-feeding insect",65740
70,295,"Flower-visiting",2384.86206896552
70,112,"Flower-visiting",28234.0172413793
70,126,"Flower-visiting",8158.1724137931
70,351,"Aphid",1824145.29310345
70,376,"Secondary aphid parasitoid",627047.948275862
70,377,"Secondary aphid parasitoid",948568.482758621
70,368,"Primary aphid parasitoid",217346.948275862
