lower,upper,weight
03APH.Sitobion avenae,05SECONDARYPARA.Asaphes suspensus,225191.5811
03APH.Sitobion avenae,05SECONDARYPARA.Asaphes suspensus,580.5846976
03APH.Sitobion avenae,05SECONDARYPARA.Asaphes suspensus,8217.544493
03APH.Sitobion avenae,05SECONDARYPARA.Asaphes suspensus,1104.580053
03APH.Acyrthosiphon pisum,05SECONDARYPARA.Asaphes vulgaris,26886.32176
03APH.Phorodon humuli,05SECONDARYPARA.Asaphes vulgaris,328.2298364
03APH.Sitobion avenae,05SECONDARYPARA.Asaphes vulgaris,49092.00206
03APH.Sitobion avenae,05SECONDARYPARA.Asaphes vulgaris,508.0116103
03APH.Sitobion avenae,05SECONDARYPARA.Asaphes vulgaris,8217.544493
03APH.Sitobion avenae,05SECONDARYPARA.Asaphes vulgaris,552.2900264
03APH.Sitobion avenae,05SECONDARYPARA.Coruna clavata,72.57308719
03APH.Aphid species 1,05SECONDARYPARA.Dendrocerus aphidum,828.6212739
03APH.Brachycaudus helichrysii,05SECONDARYPARA.Dendrocerus aphidum,8306.381444
03APH.Brachycaudus helichrysii,05SECONDARYPARA.Dendrocerus aphidum,1656.870079
03APH.Sitobion avenae,05SECONDARYPARA.Dendrocerus aphidum,24546.00103
03APH.Sitobion avenae,05SECONDARYPARA.Dendrocerus aphidum,1266.255575
03APH.Sitobion avenae,05SECONDARYPARA.Dendrocerus aphidum,145.1461744
03APH.Sitobion avenae,05SECONDARYPARA.Dendrocerus aphidum,10082.37066
03APH.Sitobion avenae,05SECONDARYPARA.Dendrocerus aphidum,3866.030185
03APH.Acyrthosiphon pisum,05SECONDARYPARA.Dendrocerus carpenteri,6721.580441
03APH.Aphis rumicis,05SECONDARYPARA.Dendrocerus carpenteri,107982.9588
03APH.Brachycaudus helichrysii,05SECONDARYPARA.Dendrocerus carpenteri,552.2900264
03APH.Phorodon humuli,05SECONDARYPARA.Dendrocerus carpenteri,218.8198909
03APH.Sitobion avenae,05SECONDARYPARA.Dendrocerus carpenteri,294552.0124
03APH.Sitobion avenae,05SECONDARYPARA.Dendrocerus carpenteri,1688.340767
03APH.Sitobion avenae,05SECONDARYPARA.Dendrocerus carpenteri,552.2900264
03APH.Sitobion avenae,05SECONDARYPARA.Pachyneuron sp,552.2900264
01PLANT.Field Maple,06MINERPARA.Achrysocharoides acerianus,11294.73435
01PLANT.Hawthorn,06MINERPARA.Achrysocharoides atys,1312.919345
01PLANT.Hawthorn,06MINERPARA.Achrysocharoides atys,217.7192616
01PLANT.Oak,06MINERPARA.Achrysocharoides butus,100611.8928
01PLANT.Oak,06MINERPARA.Achrysocharoides latreillei,100611.8928
01PLANT.Blackthorn,06MINERPARA.Adelius sp,218.8198909
01PLANT.Bramble,06MINERPARA.Adelius sp,218.8198909
01PLANT.Bramble,06MINERPARA.Adelius sp,552.2900264
01PLANT.Dock sp,06MINERPARA.Adelurola florimela,729.3996364
01PLANT.Creeping Buttercup,06MINERPARA.Alysiinae sp,3868.264531
01PLANT.Creeping Thistle,06MINERPARA.Alysiinae sp,3868.264531
01PLANT.Grass sp,06MINERPARA.Alysiinae sp,1542.415586
01PLANT.Grass sp,06MINERPARA.Alysiinae sp,218.8198909
01PLANT.Grass sp,06MINERPARA.Alysiinae sp,145.1461744
01PLANT.Grass sp,06MINERPARA.Alysiinae sp,12326.31674
01PLANT.Grass sp,06MINERPARA.Alysiinae sp,552.2900264
01PLANT.Creeping Buttercup,06MINERPARA.Anagrus sp A,3290.030931
01PLANT.Elm sp,06MINERPARA.Anagrus sp A,4167.514518
01PLANT.Lesser Burdock,06MINERPARA.Anagrus sp A,828.6212739
01PLANT.Stinging Nettle,06MINERPARA.Anagrus sp A,6628.970191
01PLANT.Creeping Thistle,06MINERPARA.Anagrus sp B,437.6397818
01PLANT.Creeping Thistle,06MINERPARA.Anagrus sp B,72.57308719
01PLANT.Creeping Thistle,06MINERPARA.Anagrus sp B,18489.47511
01PLANT.Teasel,06MINERPARA.Anagrus sp C,552.2900264
01PLANT.Blackthorn,06MINERPARA.Apanteles circumscriptus,583.5197092
01PLANT.Creeping Buttercup,06MINERPARA.Aphanogmus microneurus,6580.061862
01PLANT.Hogweed,06MINERPARA.Aphanogmus sp,552.2900264
01PLANT.Creeping Buttercup,06MINERPARA.Apodesmia A,17846.22104
01PLANT.Creeping Buttercup,06MINERPARA.Apodesmia A,14380.70286
01PLANT.Creeping Buttercup,06MINERPARA.Apodesmia curvata,3290.030931
01PLANT.Creeping Buttercup,06MINERPARA.Apodesmia curvata,6683.800874
01PLANT.Grass sp,06MINERPARA.Apodesmia irregularis,3314.485096
01PLANT.Hogweed,06MINERPARA.Apodesmia ocellata,218.8198909
01PLANT.Hogweed,06MINERPARA.Apodesmia ocellata,552.2900264
01PLANT.Dock sp,06MINERPARA.Apodesmia rufipes,96.76411626
01PLANT.Creeping Buttercup,06MINERPARA.Apodesmia similis,15432.92479
01PLANT.Creeping Buttercup,06MINERPARA.Apodesmia similis,10282.77058
01PLANT.Creeping Buttercup,06MINERPARA.Apodesmia similis,6332.59044
01PLANT.Creeping Buttercup,06MINERPARA.Apodesmia similis,72.57308719
01PLANT.Grass sp,06MINERPARA.Apodesmia similis,6169.662346
01PLANT.Grass sp,06MINERPARA.Apodesmia similis,72.57308719
01PLANT.Grass sp,06MINERPARA.Apodesmia similis,6163.158369
01PLANT.Creeping Thistle,06MINERPARA.Asaphes suspensus,6391.388622
01PLANT.Creeping Buttercup,06MINERPARA.Ascogaster varipes,96.76411626
01PLANT.Blackthorn,06MINERPARA.Bracon sp,218.8198909
01PLANT.Common Fleabane,06MINERPARA.Bracon sp,6163.158369
01PLANT.Creeping Cinquefoil,06MINERPARA.Bracon sp,1656.870079
01PLANT.Dock sp,06MINERPARA.Bracon sp,218.8198909
01PLANT.Elm sp,06MINERPARA.Bracon sp,218.8198909
01PLANT.Grass sp,06MINERPARA.Bracon sp,1104.552158
01PLANT.Creeping Thistle,06MINERPARA.Campoplex sp,96.76411626
01PLANT.Sow-thistle sp,06MINERPARA.Chelonus scabrosus,96.76411626
01PLANT.Creeping Thistle,06MINERPARA.Chelonus sp,1542.415586
01PLANT.Creeping Thistle,06MINERPARA.Chelonus sp aff rimatus,656.4596727
01PLANT.Grass sp,06MINERPARA.Chorebus A,218.8198909
01PLANT.Common Field Speedwell,06MINERPARA.Chorebus amasis,7292.147203
01PLANT.Wall Speedwell,06MINERPARA.Chorebus amasis,13160.12372
01PLANT.Grass sp,06MINERPARA.Chorebus aphantus,403.4337917
01PLANT.Grass sp,06MINERPARA.Chorebus aphantus,9244.737554
01PLANT.Grass sp,06MINERPARA.Chorebus aphantus,89885.52131
01PLANT.Grass sp,06MINERPARA.Chorebus B,4627.246758
01PLANT.Grass sp,06MINERPARA.Chorebus B,72.57308719
01PLANT.zCROP Wheat,06MINERPARA.Chorebus B,15432.92479
01PLANT.Grass sp,06MINERPARA.Chorebus C,552.2900264
01PLANT.Grass sp,06MINERPARA.Chorebus E,3314.485096
01PLANT.Creeping Buttercup,06MINERPARA.Chorebus fallaciosae,117881.729
01PLANT.Creeping Buttercup,06MINERPARA.Chorebus fallaciosae,47814.88317
01PLANT.Creeping Buttercup,06MINERPARA.Chorebus fallaciosae,17846.22104
01PLANT.Creeping Buttercup,06MINERPARA.Chorebus fallaciosae,18997.77132
01PLANT.Creeping Buttercup,06MINERPARA.Chorebus fallaciosae,145.1461744
01PLANT.Creeping Buttercup,06MINERPARA.Chorebus fallaciosae,2209.160106
01PLANT.Stinging Nettle,06MINERPARA.Chorebus lateralis,828.6212739
01PLANT.Sow-thistle sp,06MINERPARA.Chorebus leptogaster,18722.95572
01PLANT.Teasel,06MINERPARA.Chorebus tanis,552.2900264
01PLANT.Charlock,06MINERPARA.Chrysocharis chilo,4002.116272
01PLANT.Oak,06MINERPARA.Chrysocharis laomedon,93502.4532
01PLANT.Clover sp,06MINERPARA.Chrysocharis orbicularis,3290.030931
01PLANT.Common Field Speedwell,06MINERPARA.Chrysocharis orbicularis,3290.030931
01PLANT.Creeping Buttercup,06MINERPARA.Chrysocharis orbicularis,15432.92479
01PLANT.Creeping Thistle,06MINERPARA.Chrysocharis orbicularis,3868.264531
01PLANT.Creeping Thistle,06MINERPARA.Chrysocharis orbicularis,218.8198909
01PLANT.Grass sp,06MINERPARA.Chrysocharis orbicularis,3314.485096
01PLANT.Blackthorn,06MINERPARA.Chrysocharis pentheus,580.5846976
01PLANT.Bramble,06MINERPARA.Chrysocharis pentheus,218.8198909
01PLANT.Creeping Buttercup,06MINERPARA.Chrysocharis pentheus,15432.92479
01PLANT.Creeping Buttercup,06MINERPARA.Chrysocharis pentheus,1542.415586
01PLANT.Creeping Buttercup,06MINERPARA.Chrysocharis pentheus,6332.59044
01PLANT.Grass sp,06MINERPARA.Chrysocharis pentheus,1542.415586
01PLANT.Grass sp,06MINERPARA.Chrysocharis pentheus,6163.158369
01PLANT.Hawthorn,06MINERPARA.Chrysocharis pentheus,193.5282325
01PLANT.Hogweed,06MINERPARA.Chrysocharis pentheus,552.2900264
01PLANT.Sow-thistle sp,06MINERPARA.Chrysocharis pentheus,3290.030931
01PLANT.zCROP Lucerne,06MINERPARA.Chrysocharis pentheus,18997.77132
01PLANT.Clover sp,06MINERPARA.Chrysocharis polyzo,2056.554115
01PLANT.Grass sp,06MINERPARA.Chrysocharis polyzo,1542.415586
01PLANT.Grass sp,06MINERPARA.Chrysocharis polyzo,232.0161598
01PLANT.Blackthorn,06MINERPARA.Chrysocharis prodice,437.6397818
01PLANT.Bramble,06MINERPARA.Chrysocharis prodice,218.8198909
01PLANT.Bramble,06MINERPARA.Chrysocharis prodice,1657.242548
01PLANT.Common Vetch,06MINERPARA.Chrysocharis pubicornis,552.2900264
01PLANT.Creeping Buttercup,06MINERPARA.Chrysocharis pubicornis,3290.030931
01PLANT.Creeping Buttercup,06MINERPARA.Chrysocharis pubicornis,291.7598546
01PLANT.Creeping Buttercup,06MINERPARA.Chrysocharis pubicornis,1104.580053
01PLANT.Creeping Thistle,06MINERPARA.Chrysocharis pubicornis,4627.246758
01PLANT.Creeping Thistle,06MINERPARA.Chrysocharis pubicornis,13384.66578
01PLANT.Creeping Thistle,06MINERPARA.Chrysocharis pubicornis,459.6295522
01PLANT.Creeping Thistle,06MINERPARA.Chrysocharis pubicornis,6163.158369
01PLANT.Grass sp,06MINERPARA.Chrysocharis pubicornis,23136.23379
01PLANT.Grass sp,06MINERPARA.Chrysocharis pubicornis,12665.18088
01PLANT.Grass sp,06MINERPARA.Chrysocharis pubicornis,656.4596727
01PLANT.Grass sp,06MINERPARA.Chrysocharis pubicornis,8719.220988
01PLANT.Grass sp,06MINERPARA.Chrysocharis pubicornis,15407.89592
01PLANT.Grass sp,06MINERPARA.Chrysocharis pubicornis,2761.450132
01PLANT.Grass sp,06MINERPARA.Chrysocharis pubicornis,2485.863822
01PLANT.Sow-thistle sp,06MINERPARA.Chrysocharis pubicornis,3290.030931
01PLANT.Clover sp,06MINERPARA.Chrysocharis viridis,1104.580053
01PLANT.Creeping Buttercup,06MINERPARA.Chrysocharis viridis,3290.030931
01PLANT.Creeping Buttercup,06MINERPARA.Chrysocharis viridis,4627.246759
01PLANT.Creeping Buttercup,06MINERPARA.Chrysocharis viridis,241.9102906
01PLANT.Creeping Buttercup,06MINERPARA.Chrysocharis viridis,1104.580053
01PLANT.Creeping Thistle,06MINERPARA.Chrysocharis viridis,4627.246758
01PLANT.Creeping Thistle,06MINERPARA.Chrysocharis viridis,53538.66312
01PLANT.Creeping Thistle,06MINERPARA.Chrysocharis viridis,72.57308719
01PLANT.Creeping Thistle,06MINERPARA.Chrysocharis viridis,6163.158369
01PLANT.Creeping Thistle,06MINERPARA.Chrysocharis viridis,1656.870079
01PLANT.Hogweed,06MINERPARA.Chrysocharis viridis,6169.662345
01PLANT.Hogweed,06MINERPARA.Chrysocharis viridis,552.2900264
01PLANT.Lesser Burdock,06MINERPARA.Chrysocharis viridis,2485.863822
01PLANT.Oak,06MINERPARA.Cirrospilus diallus,530438.718
01PLANT.Oak,06MINERPARA.Cirrospilus lyncus,128741.6674
01PLANT.Blackthorn,06MINERPARA.Cirrospilus vittatus,2128.810558
01PLANT.zCROP Barley,06MINERPARA.Cirrospilus vittatus,4002.116272
01PLANT.Bramble,06MINERPARA.Colastes braconius,828.6212739
01PLANT.Clover sp,06MINERPARA.Colastes braconius,3290.030931
01PLANT.Grass sp,06MINERPARA.Colastes braconius,218.8198909
01PLANT.Grass sp,06MINERPARA.Colastes braconius,157.9190377
01PLANT.Grass sp,06MINERPARA.Colastes braconius,13257.94038
01PLANT.Ground Ivy,06MINERPARA.Colastes braconius,218.8198909
01PLANT.Hazel,06MINERPARA.Colastes braconius,828.6212739
01PLANT.Hogweed,06MINERPARA.Colastes braconius,291.7598546
01PLANT.Creeping Cinquefoil,06MINERPARA.Colastes sp aff braconius,1656.870079
01PLANT.Grass sp,06MINERPARA.Coloneura (ate),72.57308719
01PLANT.Creeping Buttercup,06MINERPARA.Cyrtogaster vulgaris,1542.415586
01PLANT.Creeping Thistle,06MINERPARA.Cyrtogaster vulgaris,6580.061862
01PLANT.Creeping Thistle,06MINERPARA.Cyrtogaster vulgaris,437.6397818
01PLANT.Grass sp,06MINERPARA.Cyrtogaster vulgaris,15432.92479
01PLANT.Grass sp,06MINERPARA.Cyrtogaster vulgaris,53538.66312
01PLANT.Grass sp,06MINERPARA.Cyrtogaster vulgaris,6332.59044
01PLANT.Grass sp,06MINERPARA.Cyrtogaster vulgaris,218.8198909
01PLANT.Grass sp,06MINERPARA.Cyrtogaster vulgaris,1745.382747
01PLANT.Grass sp,06MINERPARA.Cyrtogaster vulgaris,30066.52292
01PLANT.Grass sp,06MINERPARA.Dacnusa adducta,218.8198909
01PLANT.Creeping Buttercup,06MINERPARA.Dacnusa areolaris,1542.415586
01PLANT.Creeping Thistle,06MINERPARA.Dacnusa areolaris,13384.66578
01PLANT.Creeping Thistle,06MINERPARA.Dacnusa areolaris,6163.158369
01PLANT.Grass sp,06MINERPARA.Dacnusa areolaris,21593.8182
01PLANT.Grass sp,06MINERPARA.Dacnusa areolaris,13384.66578
01PLANT.Grass sp,06MINERPARA.Dacnusa areolaris,656.4596727
01PLANT.Grass sp,06MINERPARA.Dacnusa areolaris,3629.670383
01PLANT.Grass sp,06MINERPARA.Dacnusa areolaris,18489.47511
01PLANT.Grass sp,06MINERPARA.Dacnusa areolaris,4418.320211
01PLANT.Grass sp,06MINERPARA.Dacnusa areolaris,40602.44243
01PLANT.Oak,06MINERPARA.Dacnusa areolaris,6580.061862
01PLANT.Sow-thistle sp,06MINERPARA.Dacnusa areolaris,6391.388622
01PLANT.Creeping Buttercup,06MINERPARA.Dacnusa laevipectus,218.8198909
01PLANT.Hogweed,06MINERPARA.Dacnusa laevipectus,7712.07793
01PLANT.Hogweed,06MINERPARA.Dacnusa laevipectus,387.056465
01PLANT.Hogweed,06MINERPARA.Dacnusa laevipectus,1104.580053
01PLANT.Creeping Buttercup,06MINERPARA.Dacnusa macrospila,34236.14718
01PLANT.Creeping Buttercup,06MINERPARA.Dacnusa macrospila,9254.493517
01PLANT.Creeping Buttercup,06MINERPARA.Dacnusa macrospila,17846.22104
01PLANT.Creeping Buttercup,06MINERPARA.Dacnusa macrospila,22598.24736
01PLANT.Cow Parsley,06MINERPARA.Dacnusa maculipes/confinis,656.4596727
01PLANT.Creeping Buttercup,06MINERPARA.Dacnusa maculipes/confinis,19301.18932
01PLANT.Creeping Buttercup,06MINERPARA.Dacnusa maculipes/confinis,6169.662344
01PLANT.Creeping Buttercup,06MINERPARA.Dacnusa maculipes/confinis,31230.88682
01PLANT.Creeping Buttercup,06MINERPARA.Dacnusa maculipes/confinis,72.57308719
01PLANT.Creeping Buttercup,06MINERPARA.Dacnusa maculipes/confinis,28761.40572
01PLANT.Creeping Thistle,06MINERPARA.Dacnusa maculipes/confinis,17846.22104
01PLANT.Creeping Thistle,06MINERPARA.Dacnusa maculipes/confinis,1104.580053
01PLANT.Grass sp,06MINERPARA.Dacnusa maculipes/confinis,6391.388622
01PLANT.Grass sp,06MINERPARA.Dacnusa maculipes/confinis,26221.06496
01PLANT.Grass sp,06MINERPARA.Dacnusa maculipes/confinis,66923.3289
01PLANT.Grass sp,06MINERPARA.Dacnusa maculipes/confinis,12665.18088
01PLANT.Grass sp,06MINERPARA.Dacnusa maculipes/confinis,3501.118254
01PLANT.Grass sp,06MINERPARA.Dacnusa maculipes/confinis,5312.204836
01PLANT.Grass sp,06MINERPARA.Dacnusa maculipes/confinis,83202.63799
01PLANT.Grass sp,06MINERPARA.Dacnusa maculipes/confinis,552.2900264
01PLANT.Grass sp,06MINERPARA.Dacnusa maculipes/confinis,12547.81195
01PLANT.Hogweed,06MINERPARA.Dacnusa maculipes/confinis,1656.870079
01PLANT.Oak,06MINERPARA.Dacnusa maculipes/confinis,6580.061862
01PLANT.Sow-thistle sp,06MINERPARA.Dacnusa maculipes/confinis,6391.388622
01PLANT.Spear Thistle,06MINERPARA.Dacnusa maculipes/confinis,437.6397818
01PLANT.zCROP Barley,06MINERPARA.Dacnusa maculipes/confinis,4002.116272
01PLANT.zCROP Lucerne,06MINERPARA.Dacnusa maculipes/confinis,6332.59044
01PLANT.zCROP Oat spring,06MINERPARA.Dacnusa maculipes/confinis,16008.46509
01PLANT.Creeping Thistle,06MINERPARA.Dacnusa tarsalis,7158.295462
01PLANT.Creeping Thistle,06MINERPARA.Dacnusa tarsalis,19174.16587
01PLANT.Creeping Thistle,06MINERPARA.Dacnusa tarsalis,50899.71434
01PLANT.Creeping Thistle,06MINERPARA.Dacnusa tarsalis,196308.4314
01PLANT.Creeping Thistle,06MINERPARA.Dacnusa tarsalis,1969.379018
01PLANT.Creeping Thistle,06MINERPARA.Dacnusa tarsalis,1088.596308
01PLANT.Creeping Thistle,06MINERPARA.Dacnusa tarsalis,73957.90043
01PLANT.Creeping Thistle,06MINERPARA.Dacnusa tarsalis,4418.320211
01PLANT.Grass sp,06MINERPARA.Dacnusa tarsalis,16572.42548
01PLANT.Spear Thistle,06MINERPARA.Dacnusa tarsalis,437.6397818
01PLANT.Spear Thistle,06MINERPARA.Dacnusa tarsalis,217.7192616
01PLANT.Charlock,06MINERPARA.Dacnusa temula,16008.46509
01PLANT.Creeping Buttercup,06MINERPARA.Dapsilarthra rufiventris,3868.264531
01PLANT.Grass sp,06MINERPARA.Dapsilarthra rufiventris,880.2389746
01PLANT.Grass sp,06MINERPARA.Dapsilarthra rufiventris,9244.737554
01PLANT.Grass sp,06MINERPARA.Dapsilarthra rufiventris,14323.54734
01PLANT.Daisy,06MINERPARA.Desmiostoma parvulum,49305.26696
01PLANT.Blackthorn,06MINERPARA.Diadegma crataegi,583.5197092
01PLANT.Grass sp,06MINERPARA.Diglyphus chabrias,218.8198909
01PLANT.Charlock,06MINERPARA.Diglyphus isaea,4002.116272
01PLANT.Clover sp,06MINERPARA.Diglyphus isaea,1542.415586
01PLANT.Clover sp,06MINERPARA.Diglyphus isaea,31230.88682
01PLANT.Clover sp,06MINERPARA.Diglyphus isaea,22598.24736
01PLANT.Common Fleabane,06MINERPARA.Diglyphus isaea,36978.95021
01PLANT.Common Vetch,06MINERPARA.Diglyphus isaea,2761.450132
01PLANT.Creeping Buttercup,06MINERPARA.Diglyphus isaea,195166.7529
01PLANT.Creeping Buttercup,06MINERPARA.Diglyphus isaea,4627.246758
01PLANT.Creeping Buttercup,06MINERPARA.Diglyphus isaea,89231.1052
01PLANT.Creeping Buttercup,06MINERPARA.Diglyphus isaea,37995.54264
01PLANT.Creeping Buttercup,06MINERPARA.Diglyphus isaea,84229.83105
01PLANT.Creeping Buttercup,06MINERPARA.Diglyphus isaea,2209.160106
01PLANT.Creeping Thistle,06MINERPARA.Diglyphus isaea,20148.08237
01PLANT.Creeping Thistle,06MINERPARA.Diglyphus isaea,19174.16587
01PLANT.Creeping Thistle,06MINERPARA.Diglyphus isaea,20051.40262
01PLANT.Creeping Thistle,06MINERPARA.Diglyphus isaea,276616.4261
01PLANT.Creeping Thistle,06MINERPARA.Diglyphus isaea,290.2923488
01PLANT.Creeping Thistle,06MINERPARA.Diglyphus isaea,73957.90043
01PLANT.Grass sp,06MINERPARA.Diglyphus isaea,30077.10393
01PLANT.Grass sp,06MINERPARA.Diglyphus isaea,107077.3262
01PLANT.Grass sp,06MINERPARA.Diglyphus isaea,218.8198909
01PLANT.Grass sp,06MINERPARA.Diglyphus isaea,8702.238885
01PLANT.Grass sp,06MINERPARA.Diglyphus isaea,70876.32125
01PLANT.Grass sp,06MINERPARA.Diglyphus isaea,1656.870079
01PLANT.Grass sp,06MINERPARA.Diglyphus isaea,6628.970192
01PLANT.Hogweed,06MINERPARA.Diglyphus isaea,4113.10823
01PLANT.Hogweed,06MINERPARA.Diglyphus isaea,12150.38058
01PLANT.Honeysuckle,06MINERPARA.Diglyphus isaea,218.8198909
01PLANT.Oak,06MINERPARA.Diglyphus isaea,19740.18559
01PLANT.Rough Chervil,06MINERPARA.Diglyphus isaea,828.6212739
01PLANT.Sow-thistle sp,06MINERPARA.Diglyphus isaea,34155.88051
01PLANT.Stinging Nettle,06MINERPARA.Diglyphus isaea,828.6212739
01PLANT.zCROP Barley,06MINERPARA.Diglyphus isaea,16008.46509
01PLANT.zCROP Lucerne,06MINERPARA.Diglyphus isaea,139316.9897
01PLANT.zCROP Oat spring,06MINERPARA.Diglyphus isaea,28014.8139
01PLANT.zCROP Triticale,06MINERPARA.Diglyphus isaea,3868.264531
01PLANT.Creeping Buttercup,06MINERPARA.Epiclerus temenus,1542.415586
01PLANT.Grass sp,06MINERPARA.Epiclerus temenus,145.1461744
01PLANT.Blackthorn,06MINERPARA.Eulophinae sp,96.76411626
01PLANT.Clover sp,06MINERPARA.Eulophinae sp,17846.22104
01PLANT.Clover sp,06MINERPARA.Eulophinae sp,6163.158369
01PLANT.Clover sp,06MINERPARA.Eulophinae sp,552.2900264
01PLANT.Creeping Buttercup,06MINERPARA.Eulophinae sp,14894.82452
01PLANT.Creeping Buttercup,06MINERPARA.Eulophinae sp,17846.22104
01PLANT.Creeping Buttercup,06MINERPARA.Eulophinae sp,552.2900264
01PLANT.Grass sp,06MINERPARA.Eulophinae sp,4627.246758
01PLANT.Grass sp,06MINERPARA.Eulophinae sp,476.0068789
01PLANT.Grass sp,06MINERPARA.Eulophinae sp,18489.47511
01PLANT.Grass sp,06MINERPARA.Eulophinae sp,552.2900264
01PLANT.Grass sp,06MINERPARA.Eulophinae sp,828.6212739
01PLANT.Oak,06MINERPARA.Eulophinae sp,6580.061862
01PLANT.Cow Parsley,06MINERPARA.Exotela cyclogaster,218.8198909
01PLANT.Hogweed,06MINERPARA.Exotela cyclogaster,510.5797455
01PLANT.Grass sp,06MINERPARA.Exotela flavicoxa,828.6212739
01PLANT.Creeping Buttercup,06MINERPARA.Exotela gilvipes,6163.158369
01PLANT.Creeping Thistle,06MINERPARA.Exotela spinifer,1542.415586
01PLANT.Creeping Thistle,06MINERPARA.Exotela spinifer,218.8198909
01PLANT.Creeping Thistle,06MINERPARA.Exotela spinifer,145.1461744
01PLANT.Creeping Thistle,06MINERPARA.Forsterella sp,1542.415586
01PLANT.Creeping Thistle,06MINERPARA.Forsterella sp,656.4596727
01PLANT.Grass sp,06MINERPARA.Forsterella sp,1656.870079
01PLANT.Grass sp,06MINERPARA.Gelis anthracinus,1542.415586
01PLANT.Creeping Thistle,06MINERPARA.Gelis bicolor,1542.415586
01PLANT.Creeping Buttercup,06MINERPARA.Hemiptarsenus dropion,6580.061862
01PLANT.Creeping Buttercup,06MINERPARA.Hemiptarsenus dropion,1542.415586
01PLANT.Creeping Buttercup,06MINERPARA.Hemiptarsenus dropion,437.6397818
01PLANT.Creeping Buttercup,06MINERPARA.Hemiptarsenus dropion,552.2900264
01PLANT.Creeping Thistle,06MINERPARA.Hemiptarsenus dropion,96.76411626
01PLANT.Grass sp,06MINERPARA.Hemiptarsenus dropion,13384.66578
01PLANT.Grass sp,06MINERPARA.Hemiptarsenus dropion,656.4596728
01PLANT.Grass sp,06MINERPARA.Hemiptarsenus dropion,823.8496857
01PLANT.Grass sp,06MINERPARA.Hemiptarsenus dropion,15407.89592
01PLANT.Grass sp,06MINERPARA.Hemiptarsenus dropion,1104.580053
01PLANT.Sow-thistle sp,06MINERPARA.Hemiptarsenus dropion,4002.116272
01PLANT.Grass sp,06MINERPARA.Hemiptarsenus fulvicollis,217.7192616
01PLANT.Grass sp,06MINERPARA.Hemiptarsenus fulvicollis,55468.42532
01PLANT.Grass sp,06MINERPARA.Hemiptarsenus fulvicollis,1656.870079
01PLANT.Clover sp,06MINERPARA.Hemiptarsenus unguicellus,3598.969701
01PLANT.Clover sp,06MINERPARA.Hemiptarsenus unguicellus,6163.158369
01PLANT.Clover sp,06MINERPARA.Hemiptarsenus unguicellus,552.2900264
01PLANT.Creeping Buttercup,06MINERPARA.Hemiptarsenus unguicellus,1542.415586
01PLANT.Creeping Thistle,06MINERPARA.Hemiptarsenus unguicellus,6163.158369
01PLANT.Grass sp,06MINERPARA.Hemiptarsenus unguicellus,9254.493516
01PLANT.Grass sp,06MINERPARA.Hemiptarsenus unguicellus,53538.66312
01PLANT.Grass sp,06MINERPARA.Hemiptarsenus unguicellus,656.4596728
01PLANT.Grass sp,06MINERPARA.Hemiptarsenus unguicellus,2693.042119
01PLANT.Grass sp,06MINERPARA.Hemiptarsenus unguicellus,52386.84614
01PLANT.Grass sp,06MINERPARA.Hemiptarsenus unguicellus,2761.450132
01PLANT.Grass sp,06MINERPARA.Hemiptarsenus unguicellus,828.6212739
01PLANT.zCROP Barley,06MINERPARA.Hemiptarsenus unguicellus,8004.232544
01PLANT.Sow-thistle sp,06MINERPARA.Ionympha carne,4002.116272
01PLANT.Blackthorn,06MINERPARA.Microgastrinae sp,291.7598546
01PLANT.Field Maple,06MINERPARA.Microgastrinae sp,5647.367175
01PLANT.Oak,06MINERPARA.Microgastrinae sp,100611.8928
01PLANT.Stinging Nettle,06MINERPARA.Miscogaster hortensis,828.6212739
01PLANT.Cow Parsley,06MINERPARA.Miscogaster maculata,656.4596727
01PLANT.Creeping Thistle,06MINERPARA.Miscogaster maculata,96.76411626
01PLANT.Grass sp,06MINERPARA.Miscogaster maculata,1542.415586
01PLANT.Grass sp,06MINERPARA.Miscogaster maculata,72.57308719
01PLANT.Grass sp,06MINERPARA.Miscogaster maculata,552.2900264
01PLANT.Grass sp,06MINERPARA.Miscogaster maculata,24976.30244
01PLANT.Grass sp,06MINERPARA.Opiinae sp,1542.415586
01PLANT.Grass sp,06MINERPARA.Opiinae sp,258.2876173
01PLANT.Grass sp,06MINERPARA.Opiinae sp,6163.158369
01PLANT.Spear Thistle,06MINERPARA.Opiinae sp,552.2900264
01PLANT.Oak,06MINERPARA.Opius s.s.,13160.12372
01PLANT.Clover sp,06MINERPARA.Opius s.s. lugens,8217.544493
01PLANT.Creeping Thistle,06MINERPARA.Opius s.s. lugens,13384.66578
01PLANT.Creeping Buttercup,06MINERPARA.Opius sp,7158.295462
01PLANT.Creeping Buttercup,06MINERPARA.Opius sp,4113.10823
01PLANT.Creeping Buttercup,06MINERPARA.Opius sp,6163.158369
01PLANT.Grass sp,06MINERPARA.Pediobius acantha,258.2876173
01PLANT.Grass sp,06MINERPARA.Pediobius acantha,552.2900264
01PLANT.Grass sp,06MINERPARA.Pediobius acantha,1104.552158
01PLANT.Common Field Speedwell,06MINERPARA.Phaedrotoma exigua,4002.116272
01PLANT.Common Fleabane,06MINERPARA.Phaedrotoma exigua,6163.158369
01PLANT.Creeping Buttercup,06MINERPARA.Phaedrotoma exigua,19301.18932
